bids_name	NumberOfShells	bValues	bValuesEstimation	bdiffs_max	bdiffs_mean	bdiffs_median	bdiffs_min	efc_shell01	efc_shell02	fa_degenerate	fa_nans	fber_shell01	fber_shell02	fd_mean	fd_num	fd_perc	ndc	sigma_cc	sigma_pca	sigma_piesno	snr_cc_shell0	snr_cc_shell1_best	snr_cc_shell1_worst	spikes_global	spikes_slice_i	spikes_slice_j	spikes_slice_k	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv
sub-069_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.281	0.2028	0.2097	0.01	0.3163	0.4268	0.0	0.0	-1.0	356325.3438	21.7865	64	98.46153846153847	0.8138	38.5477	12.5614	0.6541	6.39	6.89	6.89	1168.31	6546.95	6292.42	4036.77	344.3164	0.0	15.3552	0.0	939650.0	0.0	63.0	68.5232	7.3448	123.056	429.9965	293.0	174462.0	118.0	1252.0	365.4297	83.0316	41.5129	263.3942	249.0	36255.0	184.0	364.0	102.8091
sub-06_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3313	0.1821	0.1841	0.0152	0.3353	0.4285	0.0	0.0	-1.0	533357.3125	33.7994	64	98.46153846153847	0.5503	53.3737	9.2293	0.6018	4.45	5.91	5.91	1376.84	7340.57	6797.94	4612.38	220.2046	0.0	15.3718	0.0	910716.0	0.0	60.0	71.039	8.7824	137.882	393.983	264.0	203396.0	109.0	1111.0	335.4702	76.0149	53.3737	245.5778	227.0	47846.0	147.0	366.0	123.3286
sub-070_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.2188	0.1067	0.1158	0.0016	0.3316	0.4486	0.0	0.0	25481.4219	47768.0508	7.4705	64	98.46153846153847	0.7087	41.5129	10.8692	0.5677	5.51	12.51	12.51	1316.61	7165.58	6269.44	4559.8	170.9931	1.4826	15.9088	1.0	921425.0	0.0	52.0	73.3699	6.4326	118.6082	419.0061	274.0	192687.0	127.0	1183.0	348.9593	72.771	41.5129	250.5742	237.0	35156.0	167.0	342.0	95.1068
sub-071_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.4044	0.269	0.3049	0.0256	0.3419	0.442	0.0	0.0	-1.0	590353.25	47.1697	64	98.46153846153847	0.8272	51.8911	13.3726	4.5583	5.88	3.81	3.81	1356.33	6981.76	6896.92	4403.92	348.1414	0.0	15.7602	0.0	913475.0	0.0	64.0	64.269	13.3143	131.9516	447.494	319.0	200637.0	138.0	1212.0	363.2708	71.5582	47.4433	293.2745	276.0	46327.0	200.0	407.0	121.1646
sub-072_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.379	0.1624	0.18	0.0022	0.3025	0.4197	0.0	0.0	-1.0	205582.8906	45.6475	64	98.46153846153847	0.3176	37.0651	10.47	0.5398	5.64	5.57	5.57	1132.33	6675.98	5650.81	4002.97	259.0685	0.0	13.5861	0.0	946816.0	0.0	49.0	66.4958	5.6178	145.295	437.8495	279.0	167296.0	103.0	1250.0	373.8463	57.2036	50.4085	259.1896	234.0	21116.0	163.0	406.0	140.532
sub-073_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.2543	0.137	0.1412	0.0151	0.2959	0.4053	0.0	0.0	-1.0	701307.125	21.2672	64	98.46153846153847	0.7848	34.0999	10.5892	0.4803	7.03	6.94	6.94	1104.2	6393.17	5622.53	3716.57	492.2329	0.0	9.9658	0.0	947223.0	0.0	40.0	58.6401	7.2389	106.7474	369.1589	254.0	166889.0	105.0	1081.0	311.6947	51.5141	38.5477	237.2979	229.0	24633.0	167.0	315.0	71.202
sub-074_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.273	0.1803	0.2004	0.005	0.3049	0.4134	0.0	0.0	-1.0	627393.125	31.3066	64	98.46153846153847	0.9064	28.1694	11.2798	0.5454	9.28	7.96	7.96	1196.29	6771.42	6161.62	4147.57	505.5765	0.0	12.6109	0.0	932931.0	0.0	48.0	67.7723	4.9588	146.7776	486.1743	308.0	181181.0	138.0	1417.0	418.6392	72.1539	42.9955	270.0987	261.0	26057.0	193.0	357.0	80.6285
sub-076_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3305	0.051	0.0303	0.0028	0.3103	0.4204	0.0	0.0	-1.0	614450.875	11.2296	64	98.46153846153847	0.5978	38.5477	9.8833	0.6677	6.47	6.58	6.58	1157.73	6723.7	5933.61	3988.88	334.7326	0.0	12.2921	0.0	938287.0	0.0	52.0	52.9955	9.1672	134.9168	402.3798	267.0	175825.0	93.0	1132.0	345.2489	80.4422	42.9955	237.5086	225.0	25767.0	166.0	324.0	84.4756
sub-077_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.039	0.0191	0.018	0.0025	0.3178	0.4358	0.0	0.0	275141.1875	54134.2812	2.4779	64	98.46153846153847	0.5902	2354.3723	477.0542	24.8154	4.73	3.54	3.54	1266.01	6554.02	6462.1	4220.82	85.8037	111.1952	609.1312	75.0	932688.0	0.0	3025.0	1897.6689	0.1031	5266.2031	12130.6453	11720.0	181424.0	0.0	26779.0	7473.8119	8.1656	2020.7868	12093.6466	11796.0	30776.0	8390.0	16860.0	3140.944
sub-078_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.1789	0.1064	0.1148	0.0135	0.3151	0.4613	0.0	0.0	25837.6504	2351.7427	3.8506	64	98.46153846153847	0.9811	2129.0168	473.548	23.0921	4.62	34.38	34.38	1282.1	6739.61	6532.81	4436.79	94.3184	102.2996	671.2047	69.0	927348.0	0.0	2587.0	1880.3384	-0.1538	6947.474	10873.4845	10845.0	186764.0	0.0	27002.0	8111.9751	9.576	1866.5962	11480.7995	11195.0	23445.0	7763.0	15951.0	3054.1452
sub-079_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0471	0.0245	0.0241	0.0036	0.3113	0.4433	0.0	0.0	446172.125	85124.5156	2.3964	64	98.46153846153847	0.7481	2071.1953	487.1869	26.2327	5.11	4.98	4.98	1283.11	7216.84	5831.09	4331.62	110.2981	0.0	562.6021	0.0	932844.0	0.0	2408.0	1731.5755	-0.0711	5989.713	11764.6197	11579.0	181268.0	0.0	26730.0	7735.2422	7.5685	2188.3209	12306.0922	12043.0	26420.0	8468.0	17016.0	3170.1363
sub-07_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3523	0.1175	0.1288	0.005	0.3532	0.4621	0.0	0.0	25922.3086	81996.875	21.0384	64	98.46153846153847	0.668	42.2542	10.5157	4.0937	5.6	5.58	5.58	1480.93	7319.36	6928.73	4672.48	248.1722	1.4826	14.2733	1.0	898696.0	0.0	54.0	59.0581	11.7866	103.7822	347.8863	249.0	215416.0	106.0	959.0	290.2401	64.5175	45.9607	252.7449	237.0	38060.0	159.0	353.0	120.1957
sub-080_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.2	0.0802	0.0685	0.011	0.3187	0.4703	0.0	0.0	134002.8906	22074.0234	3.4665	64	98.46153846153847	0.7818	1507.8065	416.8156	18.6474	6.36	7.43	7.43	1280.85	7303.45	6599.97	4507.21	138.6226	83.0257	511.608	56.0	903874.0	0.0	2033.0	1646.7663	0.9506	4108.2907	10430.8402	9322.0	210238.0	0.0	25593.0	7027.5793	14.2583	1758.3662	9485.0505	9379.0	14616.0	5987.0	12768.0	2546.0773
sub-081_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0355	0.0228	0.0235	0.0038	0.323	0.4725	0.0	0.0	266623.6562	5947.8184	2.8002	64	98.46153846153847	0.9324	1293.5704	467.0882	191.8551	7.18	6.75	6.75	1272.96	6886.31	6424.99	4372.93	87.5557	94.8865	723.8706	64.0	931961.0	0.0	3038.0	2033.1768	0.1685	5266.2031	11032.0362	10794.0	182151.0	0.0	26822.0	7737.8597	11.9744	1915.5221	11155.6445	10921.0	23137.0	7885.0	14735.0	2691.3026
sub-082_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0214	0.0111	0.0116	0.0018	0.3166	0.4503	0.0	0.0	140115.0312	4411.8428	2.2998	64	98.46153846153847	0.815	3283.9639	481.0255	21.8324	4.14	6.22	6.22	1371.43	6870.4	6389.64	4356.97	130.5711	97.8517	499.8953	66.0	919847.0	0.0	2248.0	1413.2831	-0.1822	5985.2652	12557.5507	12498.0	194265.0	0.0	27046.0	7756.6707	4.5685	2647.9276	13626.0804	13159.0	25984.0	9257.0	19838.0	3692.4381
sub-083_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3707	0.1391	0.165	0.0154	0.3048	0.4307	0.0	0.0	32744.8887	33731.8945	34.0737	64	98.46153846153847	0.9213	42.9955	10.1936	0.5001	5.01	5.38	5.38	1113.88	6446.2	5896.49	3867.75	340.917	1.4826	12.4908	1.0	947759.0	0.0	51.0	47.0474	4.8676	145.295	427.3292	274.0	166353.0	100.0	1222.0	368.5491	45.439	37.0651	238.5546	226.0	22681.0	169.0	328.0	79.3917
sub-084_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0435	0.024	0.0241	0.0069	0.2916	0.4027	0.0	0.0	1400178.875	507170.5625	2.0245	64	98.46153846153847	0.7228	1739.0924	399.7491	24.4647	6.86	5.95	5.95	1182.09	5953.05	5649.04	3858.36	224.3341	0.0	345.817	0.0	950855.0	0.0	1540.0	1165.6584	0.1986	5000.8173	12154.4841	11801.0	163257.0	0.0	26165.0	7237.2251	10.7888	1740.575	11770.6864	11435.0	29658.0	8576.0	16052.0	2914.5873
sub-085_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0317	0.013	0.0127	0.0007	0.324	0.4765	0.0	0.0	322941.2812	28125.0391	1.834	64	98.46153846153847	0.9005	1885.87	443.5747	197.1235	5.4	4.92	4.92	1436.48	7347.64	7287.54	4656.51	99.4548	109.7126	659.6524	74.0	902171.0	0.0	2619.0	2011.9674	0.2202	5215.7946	11167.3108	10626.0	211941.0	0.0	26569.0	7566.4717	12.5497	1776.1575	10874.489	10626.0	32994.0	7708.0	14670.0	2836.0645
sub-086_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0349	0.0168	0.0172	0.0028	0.2818	0.4121	0.0	0.0	307808.6875	74559.1953	2.9278	64	98.46153846153847	0.7475	1983.7218	412.1577	29.4576	5.54	32.83	32.83	1049.92	5670.25	5965.43	3726.9	156.5798	0.0	412.7148	0.0	948323.0	0.0	1958.0	1388.6332	0.391	5020.0911	11600.7864	11140.0	165789.0	0.0	25846.0	7121.5847	5.1689	2513.0108	11895.4657	11408.0	29260.0	7308.0	-14287.0	3743.7632
sub-087_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.4079	0.1983	0.1888	0.0201	0.334	0.4445	0.0	0.0	-1.0	165475.8438	44.8815	64	98.46153846153847	0.813	44.4781	10.8443	0.4691	5.22	4.4	4.4	1279.36	7018.88	6506.29	4416.13	230.2039	0.0	18.2313	0.0	921745.0	0.0	68.0	81.522	7.3049	117.1256	394.7856	264.0	192367.0	112.0	1164.0	339.6705	45.0945	42.9955	237.6444	229.0	46321.0	159.0	328.0	75.4806
sub-088_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.055	0.0219	0.0213	0.0011	0.3087	0.4465	0.0	0.0	917987.6875	105530.3047	2.2227	64	98.46153846153847	0.6422	2109.743	505.1755	23.4941	5.05	5.02	5.02	1272.11	6958.78	6046.73	4460.26	189.8297	0.0	444.7469	0.0	920743.0	0.0	2063.0	1363.8152	0.7136	4431.498	11127.9288	10109.0	193369.0	0.0	25916.0	7011.6652	11.8389	1899.2134	10094.7103	9753.0	40945.0	6693.0	14023.0	2806.4171
sub-089_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.4005	0.1872	0.2102	0.0026	0.3323	0.4521	0.0	0.0	32817.6484	72239.2344	36.6275	64	98.46153846153847	0.9152	47.4433	11.9114	4.4153	5.7	8.1	8.1	1284.27	7305.22	6260.61	4316.59	195.4898	1.4826	17.4864	1.0	922420.0	0.0	66.0	66.1526	5.2404	149.7428	465.9304	300.0	191692.0	108.0	1340.0	398.9904	39.7049	47.4433	268.1519	257.0	36774.0	173.0	376.0	90.6308
sub-08_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.1167	0.03	0.0287	0.0019	0.313	0.439	0.0	0.0	521624.75	107200.5078	2.2197	64	98.46153846153847	0.8294	1704.9926	426.6026	22.8647	6.46	8.87	8.87	1239.83	6955.25	6746.68	4028.32	162.5485	0.0	458.5919	0.0	917360.0	0.0	2167.0	1486.5723	0.3752	5123.8733	11099.7773	10021.0	196752.0	0.0	26545.0	7409.3979	10.3693	2011.8912	10412.3856	10021.0	40520.0	6908.0	14839.0	3071.8512
sub-090_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3919	0.2951	0.3151	0.0637	0.3131	0.4196	0.0	0.0	-1.0	1049615.0	6.413	64	98.46153846153847	0.6099	40.0303	11.594	0.0	6.13	4.79	4.79	1233.93	6497.45	6248.23	4249.92	283.7661	0.0	12.6926	0.0	934554.0	0.0	44.0	65.2085	6.3329	134.9168	427.2041	295.0	179558.0	104.0	1227.0	353.4474	68.7766	44.4781	270.1064	251.0	37573.0	183.0	393.0	119.6473
sub-091_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3529	0.2226	0.2273	0.0129	0.3381	0.4264	0.0	0.0	-1.0	2067946.75	29.5134	64	98.46153846153847	0.7924	50.4085	13.2687	0.0	6.04	5.87	5.87	1423.78	7147.91	6439.13	4434.91	285.4624	0.0	13.7865	0.0	914902.0	0.0	57.0	65.2319	17.4207	117.1256	429.9766	323.0	199210.0	138.0	1113.0	337.4709	72.2002	45.9607	296.6484	283.0	48084.0	211.0	400.0	94.028
sub-094_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3802	0.2314	0.2193	0.0051	0.3222	0.4392	0.0	0.0	-1.0	201902.7344	46.8849	64	98.46153846153847	0.9774	31.1346	7.9944	2.3769	6.02	7.86	7.86	1275.88	7193.86	6656.53	4581.39	204.0759	0.0	14.4474	0.0	918752.0	0.0	50.0	64.6233	9.7198	112.6778	360.3759	215.0	195360.0	95.0	1058.0	330.428	52.1784	32.6172	184.3555	172.0	39240.0	122.0	264.0	70.3228
sub-095_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0836	0.055	0.0656	0.0143	0.3224	0.4331	0.0	0.0	96656.3906	17866.1797	3.3462	64	98.46153846153847	0.8664	1789.5009	387.612	19.5474	5.77	6.13	6.13	1314.66	6529.27	6649.46	4202.04	137.0597	87.4735	460.4596	59.0	923306.0	0.0	2049.0	1697.8767	0.5543	4473.0109	11254.9703	10190.0	190806.0	0.0	26531.0	7238.4927	12.7685	1964.4479	10255.1571	9950.0	37566.0	6993.0	14048.0	2874.7718
sub-096_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3071	0.1713	0.158	0.0441	0.3323	0.4247	0.0	0.0	-1.0	1178432.625	27.5145	64	98.46153846153847	0.5078	45.9607	14.8595	0.7257	7.43	15.75	15.75	1269.43	6493.92	5967.19	4022.69	241.6172	0.0	16.764	0.0	944266.0	0.0	73.0	67.7231	20.3752	131.9516	455.3239	356.0	169846.0	115.0	1107.0	336.0177	92.4852	48.9259	335.3874	318.0	35729.0	240.0	441.0	127.5567
sub-097_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0215	0.0103	0.0102	0.0021	0.3495	0.4528	0.0	0.0	640467.6875	412185.9688	1.4197	64	98.46153846153847	0.6769	1793.9487	440.1553	0.0	5.2	3.61	3.61	1491.48	7098.42	6805.01	4470.59	155.0086	0.0	475.779	0.0	910576.0	0.0	2101.0	1559.4833	1.1177	4057.8823	11097.3725	9935.0	203536.0	0.0	24840.0	6512.6142	15.5841	1607.1408	9499.6842	9107.0	43128.0	6686.0	13376.0	2761.9394
sub-098_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0497	0.0199	0.018	0.0025	0.3216	0.4126	0.0	0.0	3068211.0	1988184.25	2.5709	64	98.46153846153847	0.4256	1768.7444	452.4778	20.6526	5.45	5.78	5.78	1221.28	6382.57	5557.13	3898.74	186.5146	0.0	410.3959	0.0	943436.0	0.0	2017.0	1396.9912	1.2402	3988.2	11002.3448	10027.0	170676.0	978.0	23358.0	6118.3131	7.4708	1994.1	9121.5054	9173.0	5200.0	3454.0	13583.0	3207.296
sub-099_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.4024	0.2201	0.2263	0.0374	0.3113	0.4084	0.0	0.0	47594.3164	145123.2188	31.3153	64	98.46153846153847	0.7713	41.5129	10.2892	0.4444	6.63	6.13	6.13	1243.14	6575.23	5938.91	3927.85	278.8695	1.4826	12.2648	1.0	945713.0	0.0	44.0	61.2882	4.9243	114.1604	430.3404	293.0	168399.0	152.0	1177.0	334.9063	64.8218	37.0651	268.6581	257.0	25388.0	196.0	361.0	88.0343
sub-09_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3661	0.178	0.1447	0.0032	0.3315	0.4377	0.0	0.0	-1.0	211177.2344	35.9091	64	98.46153846153847	0.8757	51.8911	11.3956	0.5928	5.6	5.03	5.03	1333.07	6856.26	6504.52	4519.42	185.3595	0.0	17.6538	0.0	926684.0	0.0	69.0	75.1706	8.4348	146.7776	473.2849	325.0	187428.0	144.0	1312.0	387.6663	49.7054	53.3737	292.323	278.0	35326.0	201.0	405.0	93.2467
sub-100_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3637	0.2049	0.2068	0.0193	0.305	0.4103	0.0	0.0	37972.8945	178084.8438	28.6804	64	98.46153846153847	0.3961	29.652	12.1681	0.5548	7.65	6.6	6.6	1190.9	6918.13	5703.83	3856.48	247.6751	1.4826	16.6324	1.0	951932.0	0.0	57.0	81.7052	4.3107	160.121	493.6572	327.0	162180.0	135.0	1412.0	407.4811	33.0673	50.4085	283.2306	265.0	12976.0	180.0	430.0	116.6099
sub-101_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3724	0.2115	0.2129	0.0344	0.3098	0.4291	0.0	0.0	33853.6562	45122.4336	39.991	64	98.46153846153847	0.9448	37.0651	7.8742	0.4713	6.07	6.7	6.7	1190.53	6621.18	6094.46	4450.87	557.8123	1.4826	12.6853	1.0	926115.0	0.0	49.0	60.5704	5.3287	145.295	440.8044	262.0	187997.0	101.0	1261.0	396.0095	39.376	44.4781	224.6004	216.0	28518.0	149.0	312.0	73.4464
sub-102_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3697	0.2919	0.3164	0.0457	0.3215	0.4209	0.0	0.0	-1.0	511507.25	12.2728	64	98.46153846153847	0.8009	41.5129	11.6121	0.4871	6.43	6.58	6.58	1252.15	6407.31	6097.99	4084.66	288.4303	0.0	15.552	0.0	946633.0	0.0	55.0	75.6594	8.9833	111.1952	403.4948	295.0	167479.0	123.0	1092.0	310.3289	87.9997	38.5477	272.5105	256.0	34510.0	201.0	368.0	108.0559
sub-103_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3597	0.0842	0.011	0.0017	0.2945	0.4294	0.0	0.0	29262.1094	171980.3906	21.2888	64	98.46153846153847	0.8581	33.3585	10.1692	0.5452	7.0	4.95	4.95	1109.91	6366.66	5847.0	4190.77	631.2791	1.4826	13.3217	1.0	931393.0	0.0	47.0	73.9833	4.1662	166.0514	499.8042	282.0	182719.0	90.0	1537.0	470.1735	44.961	41.5129	240.1735	229.0	30626.0	158.0	338.0	92.2567
sub-104_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3956	0.204	0.2097	0.0366	0.3238	0.433	0.0	0.0	-1.0	404987.0	21.5289	64	98.46153846153847	0.3452	31.1346	11.2684	0.0	7.28	6.48	6.48	1290.11	7250.42	6453.27	4372.0	241.3878	0.0	20.0138	0.0	923150.0	0.0	65.0	106.1692	6.2384	115.643	400.4626	263.0	190962.0	110.0	1178.0	349.4381	74.2504	32.6172	227.9359	216.0	40857.0	168.0	307.0	70.7376
sub-105_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3669	0.2848	0.3087	0.0569	0.3155	0.4084	0.0	0.0	-1.0	1929563.25	8.6335	64	98.46153846153847	0.6402	41.5129	11.651	0.6369	6.61	6.39	6.39	1287.92	7004.74	6119.2	4004.85	268.7259	0.0	18.2774	0.0	940991.0	0.0	57.0	106.4274	5.8144	115.643	417.4061	293.0	173121.0	143.0	1152.0	323.2489	80.3809	40.0303	273.0455	259.0	38276.0	190.0	366.0	111.2702
sub-106_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3745	0.1859	0.1494	0.0188	0.3438	0.4378	0.0	0.0	-1.0	286506.2812	39.2885	64	98.46153846153847	0.9168	38.5477	9.7639	0.5088	6.61	6.37	6.37	1413.94	7105.49	6698.95	4548.53	246.8273	0.0	13.6415	0.0	909642.0	0.0	58.0	56.6973	10.3435	121.5734	391.3334	283.0	204470.0	122.0	1049.0	316.8603	63.3726	44.4781	253.2392	239.0	43616.0	179.0	355.0	83.7237
sub-108_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.398	0.2046	0.1884	0.0194	0.3098	0.4195	0.0	0.0	37560.5195	103355.875	39.54	64	98.46153846153847	0.8936	41.5129	11.3263	0.5136	6.04	4.77	4.77	1226.54	6778.49	5887.66	4060.25	214.6411	1.4826	14.5272	1.0	947765.0	0.0	47.0	66.5231	4.5087	143.8124	461.216	301.0	166347.0	138.0	1286.0	374.7229	43.5601	53.3737	258.2945	251.0	14729.0	152.0	348.0	92.7483
sub-10_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3951	0.1691	0.1542	0.0025	0.32	0.4343	0.0	0.0	33793.3359	45945.5703	49.8462	64	98.46153846153847	0.6425	39.289	8.2129	0.4612	5.59	5.15	5.15	1278.29	7057.76	6412.61	4287.48	225.554	1.4826	13.3573	1.0	921195.0	0.0	51.0	54.2078	3.9128	142.3298	423.9244	256.0	192917.0	103.0	1247.0	376.1979	51.1249	38.5477	219.5179	206.0	34064.0	152.0	307.0	78.1187
sub-110_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.4031	0.2126	0.2048	0.0096	0.3139	0.4262	0.0	0.0	12706.4893	2056.8918	30.1729	64	98.46153846153847	0.9031	54.115	10.1824	0.4654	4.8	5.48	5.48	1307.99	6736.07	6082.08	4064.0	269.8538	2.9652	13.1137	2.0	937524.0	0.0	57.0	51.3361	3.8939	189.7731	482.3808	317.0	176588.0	123.0	1378.0	400.5631	16.7862	63.7519	278.2096	263.0	24586.0	171.0	423.0	95.5085
sub-111_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3098	0.1438	0.1359	0.0017	0.3095	0.4306	0.0	0.0	44098.9805	11400.8877	42.5875	64	98.46153846153847	0.7883	34.0999	10.2246	0.516	6.56	8.57	8.57	1210.5	6354.28	6138.65	4193.58	434.8351	1.4826	14.6506	1.0	940305.0	0.0	56.0	59.7012	2.6613	192.7383	535.9857	328.0	173807.0	132.0	1500.0	448.1111	34.01	48.9259	265.3859	257.0	24346.0	173.0	365.0	81.9362
sub-112_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.4035	0.1831	0.1953	0.0299	0.3302	0.4466	0.0	0.0	19292.793	40792.2422	52.8746	64	98.46153846153847	0.5124	28.1694	9.9067	0.6993	7.8	9.03	9.03	1386.69	7303.45	5841.7	4510.97	178.6077	2.9652	16.1412	2.0	911258.0	0.0	58.0	66.295	2.711	164.5688	465.5971	294.0	202854.0	100.0	1456.0	409.5456	14.8131	62.2693	274.7501	252.0	28648.0	168.0	462.0	105.2029
sub-113_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.2693	0.1953	0.2119	0.017	0.3544	0.4529	0.0	0.0	-1.0	558629.75	26.9984	64	98.46153846153847	0.7245	46.702	10.2559	4.2295	5.37	5.94	5.94	1509.45	7738.26	6903.99	4595.48	329.7533	0.0	12.4893	0.0	888903.0	0.0	49.0	60.794	10.0712	97.8517	346.2452	248.0	225209.0	113.0	955.0	281.8939	92.2932	37.0651	231.1601	222.0	52357.0	165.0	309.0	73.867
sub-114_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3817	0.0582	0.0073	0.0013	0.3086	0.4295	0.0	0.0	26358.1855	142232.2031	16.1458	64	98.46153846153847	0.7461	54.8563	9.4466	0.4934	4.02	4.07	4.07	1171.23	6375.49	6055.57	4137.24	373.8351	1.4826	11.2051	1.0	934223.0	0.0	43.0	56.5007	8.4459	117.1256	360.6541	242.0	179889.0	83.0	1044.0	316.5774	45.6425	41.5129	217.9132	205.0	35715.0	144.0	309.0	78.6932
sub-115_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3715	0.1597	0.1595	0.0143	0.2924	0.408	0.0	0.0	40400.8398	35468.4062	40.2786	64	98.46153846153847	0.8956	29.652	9.6529	0.4998	6.91	6.94	6.94	1109.93	6311.86	5620.76	3875.26	216.2287	1.4826	15.3465	1.0	954114.0	0.0	48.0	83.536	3.0646	160.121	499.0957	304.0	159998.0	112.0	1444.0	428.616	56.6074	44.4781	253.5536	243.0	22403.0	169.0	346.0	92.0238
sub-116_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3649	0.1801	0.1805	0.0184	0.3308	0.4422	0.0	0.0	34985.0625	191170.25	35.4377	64	98.46153846153847	0.753	50.4085	11.9563	0.5335	5.6	5.48	5.48	1305.08	6757.28	6640.62	4365.42	241.5479	1.4826	15.5256	1.0	923338.0	0.0	57.0	67.3635	8.1748	120.0908	431.7629	302.0	190774.0	114.0	1242.0	360.0957	54.1025	41.5129	276.0944	265.0	36425.0	200.0	368.0	83.2211
sub-117_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0254	0.0169	0.0176	0.0061	0.3302	0.4649	0.0	0.0	295207.0	108940.4922	1.7824	64	98.46153846153847	0.2811	1871.044	483.7569	175.4467	5.75	4.87	4.87	1325.71	7732.96	6158.09	4456.51	121.1266	0.0	537.799	0.0	912217.0	0.0	1992.0	1834.1407	0.7803	4043.0562	11471.5719	10565.0	201895.0	0.0	25445.0	6783.4437	13.4555	1773.1923	10375.2039	10034.0	50599.0	7373.0	14219.0	2744.9927
sub-118_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3538	0.2242	0.2391	0.0488	0.3489	0.4461	0.0	0.0	-1.0	425670.9375	35.7157	64	98.46153846153847	0.6327	42.9955	11.2078	4.102	6.09	6.2	6.2	1416.04	7955.67	6824.45	4631.16	158.6095	0.0	19.6995	0.0	900937.0	0.0	72.0	85.6712	5.7722	120.0908	432.4958	288.0	213175.0	140.0	1273.0	368.0252	60.6127	45.9607	262.144	248.0	46663.0	175.0	360.0	95.378
sub-119_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3707	0.1969	0.1739	0.0087	0.2885	0.3968	0.0	0.0	-1.0	1009269.625	36.7282	64	98.46153846153847	0.6309	51.1498	9.553	0.4805	5.07	6.94	6.94	1009.57	5940.68	5260.18	3487.45	591.8745	0.0	11.034	0.0	968234.0	0.0	45.0	58.0393	8.2974	103.7822	361.7449	257.0	145878.0	93.0	1028.0	300.1045	64.8732	35.5825	242.8088	229.0	29159.0	173.0	337.0	89.542
